game_num,agent_name,chip_delta,won
388,HeuristicAgent,-2,False
389,MCCFRAgent,-85,False
389,HeuristicAgent,85,True
390,MCCFRAgent,4,True
390,HeuristicAgent,-4,False
391,MCCFRAgent,2,True
391,HeuristicAgent,-2,False
392,MCCFRAgent,8,True
392,HeuristicAgent,-8,False
393,MCCFRAgent,2,True
393,HeuristicAgent,-2,False
394,MCCFRAgent,64,True
394,HeuristicAgent,-64,False
395,MCCFRAgent,100,True
395,HeuristicAgent,-100,False
396,MCCFRAgent,2,True
396,HeuristicAgent,-2,False
397,MCCFRAgent,-64,False
397,HeuristicAgent,64,True
398,MCCFRAgent,100,True
398,HeuristicAgent,-100,False
399,MCCFRAgent,2,True
399,HeuristicAgent,-2,False
400,MCCFRAgent,68,True
400,HeuristicAgent,-68,False
401,MCCFRAgent,-100,False
401,HeuristicAgent,100,True
402,MCCFRAgent,0,False
402,HeuristicAgent,0,False
403,MCCFRAgent,2,True
403,HeuristicAgent,-2,False
404,MCCFRAgent,-100,False
404,HeuristicAgent,100,True
405,MCCFRAgent,100,True
405,HeuristicAgent,-100,False
406,MCCFRAgent,16,True
406,HeuristicAgent,-16,False
407,MCCFRAgent,100,True
407,HeuristicAgent,-100,False
408,MCCFRAgent,-100,False
408,HeuristicAgent,100,True
409,MCCFRAgent,2,True
409,HeuristicAgent,-2,False
410,MCCFRAgent,2,True
410,HeuristicAgent,-2,False
411,MCCFRAgent,100,True
411,HeuristicAgent,-100,False
412,MCCFRAgent,-86,False
412,HeuristicAgent,86,True
413,MCCFRAgent,18,True
413,HeuristicAgent,-18,False
414,MCCFRAgent,100,True
414,HeuristicAgent,-100,False
415,MCCFRAgent,-80,False
415,HeuristicAgent,80,True
416,MCCFRAgent,68,True
416,HeuristicAgent,-68,False
417,MCCFRAgent,100,True
417,HeuristicAgent,-100,False
418,MCCFRAgent,-100,False
418,HeuristicAgent,100,True
419,MCCFRAgent,100,True
419,HeuristicAgent,-100,False
420,MCCFRAgent,-8,False
420,HeuristicAgent,8,True
421,MCCFRAgent,100,True
421,HeuristicAgent,-100,False
422,MCCFRAgent,-100,False
422,HeuristicAgent,100,True
423,MCCFRAgent,-32,False
423,HeuristicAgent,32,True
424,MCCFRAgent,-80,False
424,HeuristicAgent,80,True
425,MCCFRAgent,-100,False
425,HeuristicAgent,100,True
426,MCCFRAgent,12,True
426,HeuristicAgent,-12,False
427,MCCFRAgent,-100,False
427,HeuristicAgent,100,True
428,MCCFRAgent,100,True
428,HeuristicAgent,-100,False
429,MCCFRAgent,100,True
429,HeuristicAgent,-100,False
430,MCCFRAgent,2,True
430,HeuristicAgent,-2,False
431,MCCFRAgent,-8,False
431,HeuristicAgent,8,True
432,MCCFRAgent,-100,False
432,HeuristicAgent,100,True
433,MCCFRAgent,-100,False
433,HeuristicAgent,100,True
434,MCCFRAgent,2,True
434,HeuristicAgent,-2,False
435,MCCFRAgent,-98,False
435,HeuristicAgent,98,True
436,MCCFRAgent,-100,False
436,HeuristicAgent,100,True
437,MCCFRAgent,100,True
437,HeuristicAgent,-100,False
438,MCCFRAgent,2,True
438,HeuristicAgent,-2,False
439,MCCFRAgent,-98,False
439,HeuristicAgent,98,True
440,MCCFRAgent,-100,False
440,HeuristicAgent,100,True
441,MCCFRAgent,0,False
441,HeuristicAgent,0,False
442,MCCFRAgent,-100,False
442,HeuristicAgent,100,True
443,MCCFRAgent,-100,False
443,HeuristicAgent,100,True
444,MCCFRAgent,88,True
444,HeuristicAgent,-88,False
445,MCCFRAgent,0,False
445,HeuristicAgent,0,False
446,MCCFRAgent,-100,False
446,HeuristicAgent,100,True
447,MCCFRAgent,-100,False
447,HeuristicAgent,100,True
448,MCCFRAgent,100,True
448,HeuristicAgent,-100,False
